,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
39,0.4065934065934066,0.2492836676217765,0.6217044263484641,0.060875512995896025,0.9338897611767624,8.588374851720048e-05,0.31123686337914314,0.2906698564593301,0.9634347455217515
40,0.6385836385836386,0.6131805157593123,0.8367330484560187,0.40492476060191523,0.0028303445996198666,0.0,0.08811641067097818,0.1208133971291866,0.46900767699744106
41,0.4981684981684983,0.826647564469914,0.7494960896557284,1.0,0.05338401784976449,0.0,0.30476960388035573,0.7081339712918661,0.9670078665529332
42,0.48229548229548236,0.4126074498567336,0.5971136015480126,0.5759233926128592,0.5961077596892819,0.005931198102016608,0.08811641067097818,0.3361244019138756,0.06873282153350402
43,0.4163614163614163,0.4842406876790831,0.7826332338950255,0.5143638850889194,0.437029997520866,0.0,0.05739692805173806,1.0,0.05226044924651707
44,0.6923076923076923,0.6547277936962751,0.863984519874224,0.5109439124487005,0.003956284604578135,0.0,0.26111560226354086,0.12440191387559807,0.5843332385555869
45,0.8852258852258852,0.8495702005730659,0.7277271627831977,0.20656634746922026,0.526898603421205,0.0,0.08811641067097818,0.8899521531100478,0.49706188986825894
46,0.6324786324786326,0.8810888252148998,0.8885753446746756,0.18775649794801647,0.16225931741178415,0.0,0.2740501212611156,0.6889952153110047,0.9607430575300918
47,0.3015873015873016,0.3739255014326648,0.36313795049584796,0.016415868673050615,0.5899099247996034,0.022301304863582446,0.2789005658852061,0.046531100478468895,0.2516159605724576
48,0.9010989010989012,0.8123209169054442,0.7224058695476901,0.04052667578659372,0.043157590281794896,0.0,0.015198059822150348,0.9629186602870814,0.7252961804568289
49,0.34798534798534797,0.35243553008595996,0.36200919132467957,0.09917920656634747,0.6477563837699365,0.00038552787663107945,0.0282942603071948,0.3791866028708134,0.0
